fecha_hora,apertura,maximo,minimo,cierre,volumen,gap_apertura
2026-07-14T15:00:00+00:00,4093.0,4108.7,4071.3,4073.1,13942,0.0
2026-07-14T16:00:00+00:00,4073.2,4073.8,4063.4,4068.3,6558,0.1
2026-07-14T17:00:00+00:00,4068.8,4072.2,4061.1,4070.1,11163,0.5
2026-07-14T18:00:00+00:00,4069.5,4070.2,4049.2,4060.7,5854,-0.6
2026-07-14T19:00:00+00:00,4060.3,4064.1,4054.2,4062.1,3354,-0.4
2026-07-14T20:00:00+00:00,4062.1,4063.1,4055.5,4058.3,0,0.0
2026-07-14T22:00:00+00:00,4059.8,4060.0,4054.3,4055.1,2081,1.5
2026-07-14T23:00:00+00:00,4054.8,4062.4,4052.7,4058.8,1286,-0.3
2026-07-15T00:00:00+00:00,4059.0,4067.2,4057.1,4065.1,1922,0.2
2026-07-15T01:00:00+00:00,4066.3,4068.6,4041.2,4042.9,3751,1.2
2026-07-15T02:00:00+00:00,4043.0,4048.4,4035.3,4041.7,3542,0.1
2026-07-15T03:00:00+00:00,4041.3,4046.6,4033.9,4037.9,3006,-0.4
2026-07-15T04:00:00+00:00,4036.9,4041.3,4034.2,4039.1,1599,-1.0
2026-07-15T05:00:00+00:00,4039.5,4044.7,4028.0,4041.0,4255,0.4
2026-07-15T06:00:00+00:00,4040.9,4041.7,4027.1,4038.0,3848,-0.1
2026-07-15T07:00:00+00:00,4038.2,4040.6,4025.6,4030.7,3942,0.2
2026-07-15T08:00:00+00:00,4030.7,4039.5,4023.3,4037.7,3870,0.0
2026-07-15T09:00:00+00:00,4037.7,4040.7,4031.5,4036.3,3992,0.0
2026-07-15T10:00:00+00:00,4036.4,4042.4,4032.1,4034.3,2535,0.1
2026-07-15T11:00:00+00:00,4033.9,4046.5,4033.7,4044.5,3415,-0.4
2026-07-15T12:00:00+00:00,4044.9,4078.2,4041.8,4074.6,12247,0.4
2026-07-15T13:00:00+00:00,4074.7,4080.7,4060.5,4068.5,10827,0.1
2026-07-15T14:00:00+00:00,4068.7,4073.0,4059.5,4067.2,6386,0.2
2026-07-15T15:00:00+00:00,4067.4,4069.6,4045.9,4053.2,7269,0.2
2026-07-15T16:00:00+00:00,4053.4,4054.4,4033.0,4040.3,8821,0.2
2026-07-15T17:00:00+00:00,4040.4,4073.7,4039.7,4068.7,10272,0.1
2026-07-15T18:00:00+00:00,4069.2,4089.1,4065.2,4066.3,6496,0.5
2026-07-15T19:00:00+00:00,4066.3,4069.9,4055.2,4064.0,4689,0.0
2026-07-15T20:00:00+00:00,4063.7,4069.8,4062.3,4066.9,0,-0.3
2026-07-15T22:00:00+00:00,4068.9,4071.9,4063.8,4065.6,1548,2.0
2026-07-15T23:00:00+00:00,4065.8,4068.0,4061.1,4063.6,1642,0.2
2026-07-16T00:00:00+00:00,4063.8,4067.1,4049.2,4050.4,2896,0.2
2026-07-16T01:00:00+00:00,4050.3,4056.6,4039.4,4044.2,4454,-0.1
2026-07-16T02:00:00+00:00,4044.5,4045.3,4029.4,4036.9,3230,0.3
2026-07-16T03:00:00+00:00,4036.8,4042.2,4033.0,4040.7,1391,-0.1
2026-07-16T04:00:00+00:00,4041.8,4043.1,4037.0,4038.3,1191,1.1
2026-07-16T05:00:00+00:00,4038.2,4051.8,4030.3,4032.2,2813,-0.1
2026-07-16T06:00:00+00:00,4032.4,4041.5,4027.7,4035.8,3821,0.2
2026-07-16T07:00:00+00:00,4035.6,4037.1,4027.8,4036.1,3166,-0.2
2026-07-16T08:00:00+00:00,4035.5,4041.7,4030.0,4040.3,3128,-0.6
2026-07-16T09:00:00+00:00,4040.6,4043.2,4035.7,4037.4,3045,0.3
2026-07-16T10:00:00+00:00,4037.2,4040.1,4034.4,4035.1,1517,-0.2
2026-07-16T11:00:00+00:00,4035.2,4048.4,4026.2,4044.1,6103,0.1
2026-07-16T12:00:00+00:00,4044.4,4048.7,3994.2,3996.4,21186,0.3
2026-07-16T13:00:00+00:00,3996.3,4012.6,3977.1,3994.0,19249,-0.1
2026-07-16T14:00:00+00:00,3993.9,4011.0,3991.2,4002.0,8436,-0.1
2026-07-16T15:00:00+00:00,4002.2,4021.8,3993.3,4011.8,9210,0.2
2026-07-16T16:00:00+00:00,4011.4,4012.3,3986.5,3996.4,7528,-0.4
2026-07-16T17:00:00+00:00,3996.7,3997.3,3983.9,3989.5,7070,0.3
2026-07-16T18:00:00+00:00,3989.7,3995.2,3981.0,3984.7,3842,0.2
2026-07-16T19:00:00+00:00,3984.9,3990.8,3973.4,3984.6,4197,0.2
2026-07-16T20:00:00+00:00,3984.8,3984.8,3976.2,3979.9,1317,0.2
2026-07-16T22:00:00+00:00,3980.1,3984.1,3976.8,3982.1,0,0.2
2026-07-16T23:00:00+00:00,3982.1,3989.9,3978.6,3989.2,1589,0.0
2026-07-17T00:00:00+00:00,3989.5,3995.9,3983.8,3995.9,2152,0.3
2026-07-17T01:00:00+00:00,3996.0,4000.1,3982.7,3986.5,4196,0.1
2026-07-17T02:00:00+00:00,3987.0,3991.1,3974.1,3982.2,2346,0.5
2026-07-17T03:00:00+00:00,3982.5,4012.2,3982.2,3995.7,5126,0.3
2026-07-17T04:00:00+00:00,3995.0,3995.1,3983.1,3985.0,2771,-0.7
2026-07-17T05:00:00+00:00,3984.8,3995.3,3978.4,3988.6,4328,-0.2
2026-07-17T06:00:00+00:00,3988.6,4010.7,3988.5,4003.1,4017,0.0
2026-07-17T07:00:00+00:00,4003.1,4006.6,3996.7,3997.0,2210,0.0
2026-07-17T08:00:00+00:00,3996.6,4003.8,3991.3,3998.4,3252,-0.4
2026-07-17T09:00:00+00:00,3997.9,4006.5,3996.8,4001.8,2453,-0.5
2026-07-17T10:00:00+00:00,4001.7,4002.9,3994.1,3994.4,2638,-0.1
2026-07-17T11:00:00+00:00,3994.5,4002.7,3993.6,3997.9,2783,0.1
2026-07-17T12:00:00+00:00,3998.2,3999.6,3967.7,3969.5,9888,0.3
2026-07-17T13:00:00+00:00,3970.1,4007.9,3963.0,4001.4,16455,0.6
2026-07-17T14:00:00+00:00,4000.7,4008.9,3994.2,4005.5,9683,-0.7
2026-07-17T15:00:00+00:00,4005.5,4026.1,4002.0,4024.1,12581,0.0
2026-07-17T16:00:00+00:00,4024.4,4028.9,4016.0,4019.6,8845,0.3
2026-07-17T17:00:00+00:00,4020.0,4024.0,4012.9,4014.8,4749,0.4
2026-07-17T18:00:00+00:00,4014.9,4021.3,4011.6,4016.1,2795,0.1
2026-07-17T19:00:00+00:00,4016.4,4020.9,4006.8,4019.9,2902,0.3
2026-07-17T20:00:00+00:00,4019.9,4023.0,4013.2,4018.8,0,0.0
2026-07-19T22:00:00+00:00,4001.0,4004.4,3996.9,3997.9,1269,-17.8
2026-07-19T23:00:00+00:00,3999.3,4000.1,3993.0,3999.2,1368,1.4
2026-07-20T00:00:00+00:00,3999.6,4014.5,3986.5,4013.7,4828,0.4
2026-07-20T01:00:00+00:00,4013.5,4025.7,4000.1,4007.0,5248,-0.2
2026-07-20T02:00:00+00:00,4007.3,4034.2,4006.0,4027.1,3749,0.3
2026-07-20T03:00:00+00:00,4026.7,4032.7,4023.5,4027.8,1888,-0.4
2026-07-20T04:00:00+00:00,4028.7,4031.3,4022.6,4022.8,1292,0.9
2026-07-20T05:00:00+00:00,4023.3,4025.1,4009.5,4012.3,2503,0.5
2026-07-20T06:00:00+00:00,4012.4,4015.9,4007.0,4008.2,1903,0.1
2026-07-20T07:00:00+00:00,4008.0,4026.7,4006.5,4022.0,4808,-0.2
2026-07-20T08:00:00+00:00,4022.2,4035.5,4021.8,4023.3,4353,0.2
2026-07-20T09:00:00+00:00,4023.0,4027.7,4018.7,4025.3,2359,-0.3
2026-07-20T10:00:00+00:00,4025.8,4030.4,4022.4,4029.0,1602,0.5
2026-07-20T11:00:00+00:00,4029.0,4046.0,4024.4,4030.5,6955,0.0
2026-07-20T12:00:00+00:00,4030.0,4030.2,4010.1,4012.0,10089,-0.5
2026-07-20T13:00:00+00:00,4012.2,4021.6,4009.4,4009.5,7574,0.2
2026-07-20T14:00:00+00:00,4009.4,4018.6,4001.6,4010.5,10882,-0.1
2026-07-20T15:00:00+00:00,4010.4,4023.9,4008.7,4016.2,7977,-0.1
2026-07-20T16:00:00+00:00,4016.3,4022.8,4005.2,4013.9,4923,0.1
2026-07-20T17:00:00+00:00,4013.9,4017.0,4007.8,4009.2,5847,0.0
2026-07-20T18:00:00+00:00,4009.4,4016.4,4007.7,4012.1,2770,0.2
2026-07-20T19:00:00+00:00,4011.5,4022.2,4008.5,4010.7,3347,-0.6
2026-07-20T20:00:00+00:00,4011.1,4013.5,4008.4,4011.8,1357,0.4
2026-07-20T22:00:00+00:00,4013.4,4014.7,4003.3,4004.0,0,1.6
2026-07-20T23:00:00+00:00,4004.2,4015.1,4003.3,4014.4,2035,0.2
2026-07-21T00:00:00+00:00,4014.5,4032.0,4008.3,4029.6,2648,0.1
2026-07-21T01:00:00+00:00,4029.8,4041.0,4022.5,4027.6,5914,0.2
2026-07-21T02:00:00+00:00,4027.5,4049.8,4025.9,4042.7,4151,-0.1
2026-07-21T03:00:00+00:00,4042.3,4057.2,4041.3,4050.9,3178,-0.4
2026-07-21T04:00:00+00:00,4051.7,4056.6,4048.4,4054.3,1832,0.8
2026-07-21T05:00:00+00:00,4054.1,4072.8,4051.1,4066.0,6352,-0.2
2026-07-21T06:00:00+00:00,4066.0,4088.4,4066.0,4083.0,7847,0.0
2026-07-21T07:00:00+00:00,4083.3,4084.8,4072.1,4075.7,5424,0.3
2026-07-21T08:00:00+00:00,4075.6,4076.9,4063.6,4067.4,5062,-0.1
2026-07-21T09:00:00+00:00,4067.7,4074.4,4065.4,4070.2,5677,0.3
2026-07-21T10:00:00+00:00,4070.5,4074.8,4065.1,4067.3,4271,0.3
2026-07-21T11:00:00+00:00,4067.7,4068.3,4058.9,4060.6,3407,0.4
2026-07-21T12:00:00+00:00,4060.5,4070.4,4055.0,4058.0,7241,-0.1
2026-07-21T13:00:00+00:00,4058.3,4066.1,4048.4,4057.2,9286,0.3
2026-07-21T14:00:00+00:00,4057.5,4079.1,4055.4,4072.9,12700,0.3
2026-07-21T15:00:00+00:00,4072.5,4088.0,4069.8,4078.6,9430,-0.4
2026-07-21T16:00:00+00:00,4078.5,4083.5,4074.1,4075.9,4376,-0.1
2026-07-21T17:00:00+00:00,4076.0,4077.2,4071.0,4073.0,3588,0.1
2026-07-21T18:00:00+00:00,4072.9,4092.5,4071.9,4087.0,5148,-0.1
2026-07-21T19:00:00+00:00,4087.0,4090.3,4084.7,4088.6,2629,0.0
2026-07-21T20:00:00+00:00,4088.6,4090.9,4080.9,4082.2,1997,0.0
2026-07-21T22:00:00+00:00,4084.7,4089.0,4081.0,4084.6,0,2.5
2026-07-21T23:00:00+00:00,4084.4,4087.4,4083.3,4085.2,756,-0.2
2026-07-22T00:00:00+00:00,4085.5,4107.5,4081.1,4101.6,5445,0.3
2026-07-22T01:00:00+00:00,4102.3,4128.4,4100.8,4126.0,7430,0.7
2026-07-22T02:00:00+00:00,4126.4,4135.3,4123.1,4134.7,3791,0.4
2026-07-22T03:00:00+00:00,4134.8,4146.0,4133.6,4135.5,5420,0.1
2026-07-22T04:00:00+00:00,4135.1,4135.6,4129.4,4131.8,2353,-0.4
2026-07-22T05:00:00+00:00,4131.6,4138.6,4127.5,4135.5,3331,-0.2
2026-07-22T06:00:00+00:00,4135.4,4140.0,4117.8,4121.0,6601,-0.1
2026-07-22T07:00:00+00:00,4120.8,4127.4,4113.3,4114.6,4809,-0.2
2026-07-22T08:00:00+00:00,4115.0,4124.4,4114.8,4122.3,2748,0.4
2026-07-22T09:00:00+00:00,4122.6,4126.6,4117.5,4118.8,3715,0.3
2026-07-22T10:00:00+00:00,4119.2,4126.1,4119.2,4121.2,2333,0.4
2026-07-22T11:00:00+00:00,4121.8,4127.9,4117.2,4127.4,5843,0.6
2026-07-22T12:00:00+00:00,4127.5,4139.5,4110.4,4117.0,11273,0.1
2026-07-22T13:00:00+00:00,4117.1,4161.5,4117.0,4160.0,15833,0.1
2026-07-22T14:00:00+00:00,4159.8,4168.8,4148.6,4153.4,13066,-0.2
2026-07-22T15:00:00+00:00,4153.5,4171.4,4153.4,4164.1,8699,0.1
2026-07-22T16:00:00+00:00,4164.4,4164.5,4150.1,4152.8,7710,0.3
2026-07-22T17:00:00+00:00,4152.8,4153.6,4143.8,4148.1,6276,0.0
2026-07-22T18:00:00+00:00,4147.9,4148.4,4137.5,4141.8,3829,-0.2
2026-07-22T19:00:00+00:00,4141.4,4142.5,4133.9,4136.4,3383,-0.4
2026-07-22T20:00:00+00:00,4136.4,4142.8,4133.2,4135.0,2164,0.0
2026-07-22T22:00:00+00:00,4126.0,4133.0,4074.6,4124.7,0,-9.0
2026-07-22T23:00:00+00:00,4125.1,4137.1,4118.9,4135.8,4017,0.4
2026-07-23T00:00:00+00:00,4136.8,4138.0,4128.4,4135.3,2049,1.0
2026-07-23T01:00:00+00:00,4135.2,4144.0,4116.7,4120.5,6104,-0.1
2026-07-23T02:00:00+00:00,4120.1,4131.3,4114.7,4130.8,3207,-0.4
2026-07-23T03:00:00+00:00,4130.9,4135.6,4126.6,4127.6,2029,0.1
2026-07-23T04:00:00+00:00,4127.7,4132.9,4122.5,4123.8,1222,0.1
2026-07-23T05:00:00+00:00,4124.0,4133.4,4121.6,4126.9,2660,0.2
2026-07-23T06:00:00+00:00,4127.1,4131.0,4119.5,4121.6,2149,0.2
2026-07-23T07:00:00+00:00,4121.3,4122.2,4093.0,4098.3,7476,-0.3
2026-07-23T08:00:00+00:00,4098.5,4100.7,4089.7,4096.0,4255,0.2
2026-07-23T09:00:00+00:00,4095.9,4102.4,4091.3,4093.2,4607,-0.1
2026-07-23T10:00:00+00:00,4093.2,4098.6,4088.7,4096.7,3348,0.0
2026-07-23T11:00:00+00:00,4096.6,4097.4,4075.7,4088.9,6802,-0.1
2026-07-23T12:00:00+00:00,4088.4,4089.0,4063.6,4064.6,11361,-0.5
2026-07-23T13:00:00+00:00,4064.2,4070.1,4042.6,4045.8,24070,-0.4
2026-07-23T14:00:00+00:00,4046.1,4064.7,4042.5,4061.1,16442,0.3
2026-07-23T15:00:00+00:00,4061.5,4062.6,4045.0,4051.2,14488,0.4
2026-07-23T16:00:00+00:00,4051.5,4054.6,4048.6,4054.3,11410,0.3
2026-07-23T17:00:00+00:00,4054.5,4057.5,4043.9,4043.9,11794,0.2
2026-07-23T18:00:00+00:00,4044.4,4050.8,4042.5,4048.8,4132,0.5
2026-07-23T19:00:00+00:00,4049.2,4053.3,4045.3,4052.1,2934,0.4
2026-07-23T20:00:00+00:00,4051.9,4053.6,4049.8,4052.3,1776,-0.2
2026-07-23T22:00:00+00:00,4053.4,4053.5,4050.2,4052.0,0,1.1
2026-07-23T23:00:00+00:00,4052.2,4053.8,4048.8,4049.4,1432,0.2
2026-07-24T00:00:00+00:00,4049.8,4054.1,4043.2,4052.4,2501,0.4
2026-07-24T01:00:00+00:00,4052.9,4053.3,4041.9,4046.0,3730,0.5
2026-07-24T02:00:00+00:00,4045.9,4051.0,4025.3,4026.7,5607,-0.1
2026-07-24T03:00:00+00:00,4027.1,4036.1,4025.4,4031.1,1806,0.4
2026-07-24T04:00:00+00:00,4031.3,4032.9,4027.8,4029.8,1626,0.2
2026-07-24T05:00:00+00:00,4029.8,4034.6,4024.0,4025.0,3852,0.0
2026-07-24T06:00:00+00:00,4025.2,4041.4,4025.0,4038.4,3245,0.2
2026-07-24T07:00:00+00:00,4038.2,4056.3,4037.5,4051.1,4751,-0.2
2026-07-24T08:00:00+00:00,4051.2,4061.5,4047.5,4060.0,2970,0.1
2026-07-24T09:00:00+00:00,4060.4,4064.0,4054.2,4062.6,4520,0.4
2026-07-24T10:00:00+00:00,4062.6,4067.0,4059.4,4062.2,2860,0.0
2026-07-24T11:00:00+00:00,4062.5,4065.9,4053.5,4060.2,4489,0.3
2026-07-24T12:00:00+00:00,4060.6,4062.9,4054.2,4058.5,4587,0.4
2026-07-24T13:00:00+00:00,4058.8,4071.5,4046.9,4070.0,10441,0.3
2026-07-24T14:00:00+00:00,4069.9,4073.0,4060.3,4066.2,11555,-0.1
2026-07-24T15:00:00+00:00,4066.1,4085.2,4064.7,4079.9,17520,-0.1
2026-07-24T16:00:00+00:00,4080.3,4080.9,4066.5,4069.5,5254,0.4
2026-07-24T17:00:00+00:00,4069.7,4072.8,4065.3,4065.8,8590,0.2
2026-07-24T18:00:00+00:00,4066.0,4067.3,4053.5,4056.7,5205,0.2
2026-07-24T19:00:00+00:00,4056.9,4060.2,4051.3,4056.1,2952,0.2
2026-07-24T20:00:00+00:00,4055.9,4070.8,4053.9,4070.8,1967,-0.2
2026-07-26T22:00:00+00:00,4091.5,4096.5,4086.9,4092.2,2348,20.7
2026-07-26T23:00:00+00:00,4092.9,4099.0,4085.8,4096.9,1551,0.7
2026-07-27T00:00:00+00:00,4097.2,4119.3,4093.2,4102.6,6870,0.3
2026-07-27T01:00:00+00:00,4103.1,4114.8,4098.9,4112.0,3858,0.5
2026-07-27T02:00:00+00:00,4112.2,4112.9,4095.6,4095.7,2096,0.2
2026-07-27T03:00:00+00:00,4095.5,4097.8,4087.0,4092.5,2278,-0.2
2026-07-27T04:00:00+00:00,4093.0,4095.0,4088.9,4091.7,977,0.5
2026-07-27T05:00:00+00:00,4092.5,4097.0,4086.5,4095.3,1801,0.8
2026-07-27T06:00:00+00:00,4094.9,4101.4,4093.3,4098.4,2778,-0.4
2026-07-27T07:00:00+00:00,4098.2,4108.3,4090.5,4090.7,4417,-0.2
2026-07-27T08:00:00+00:00,4090.9,4098.7,4088.8,4097.7,3722,0.2
2026-07-27T09:00:00+00:00,4096.8,4102.7,4091.8,4098.9,5636,-0.9
2026-07-27T10:00:00+00:00,4098.8,4098.8,4088.4,4093.4,1260,-0.1
